WA Num,Well Name,Operator,Abandoned Status Date,Casing Cutoff Flag,COR Flag
21449,COELACANTH ET AL  PARADISE  06-26-085-15,Coelacanth Energy Inc.,30-JUL-2024,Y,N
02139,COELACANTH   TWO RIVERS  06-09-083-16,Coelacanth Energy Inc.,24-JUL-2024,Y,N
25543,CNRL  HZ SUKUNKA B- 077-L/093-P-03,Canadian Natural Resources Limited,23-JUL-2024,Y,N
06984,CNRL ET AL UNIT W EAGLE B15-01-085-19,Canadian Natural Resources Limited,19-JUL-2024,Y,N
11332,CNRL   EAGLE  10-35-084-18,Canadian Natural Resources Limited,19-JUL-2024,Y,N
07098,CNRL ET AL UNIT W EAGLE  04-33-084-18,Canadian Natural Resources Limited,18-JUL-2024,Y,N
05251,CNRL ET AL  NIG A- 067-I/094-H-04,Canadian Natural Resources Limited,18-JUL-2024,Y,N
05015,CNRL ET AL  NIG B- 022-C/094-H-04,Canadian Natural Resources Limited,17-JUL-2024,Y,N
02036,CNRL  UNIT INGA  16-33-087-23,Canadian Natural Resources Limited,17-JUL-2024,Y,N
12170,CNRL   CYPRESS A- 017-F/094-B-15,Canadian Natural Resources Limited,16-JUL-2024,Y,N
19751,CNRL   S JULIENNE C- 008-K/094-B-16,Canadian Natural Resources Limited,16-JUL-2024,Y,N
22661,CNOOC  HZ GOTE B- 018-B/094-O-09,CNOOC Petroleum North America ULC,13-JUL-2024,Y,N
29046,CNOOC   BEAVER RIVER B- 044-G/094-N-16,CNOOC Petroleum North America ULC,10-JUL-2024,Y,N
28608,CNOOC   PATRY A- 068-D/094-O-05,CNOOC Petroleum North America ULC,05-JUL-2024,Y,N
28288,CNOOC   LA JOLIE C- 066-I/094-N-09,CNOOC Petroleum North America ULC,01-JUL-2024,Y,N
29354,CNOOC   DUNEDIN A- 038-B/094-N-08,CNOOC Petroleum North America ULC,01-JUL-2024,Y,N
13520,OVV ET AL  BISSETTE  11-27-077-16,Ovintiv Canada ULC,14-JUN-2024,Y,N
22830,ARCRES   DAWSON  04-10-079-14,ARC Resources Ltd.,31-MAY-2024,Y,N
20140,PACIFIC CANBRIAM   ALTARES A- 033-H/094-B-08,Pacific Canbriam Energy Limited,29-MAY-2024,Y,N
42588,PETRONAS  HZ CARIBOU B-H091-B/094-G-07,PETRONAS Energy Canada Ltd.,25-MAY-2024,Y,N
48489,PETRONAS  HZ TOWN D-E020-B/094-G-01,PETRONAS Energy Canada Ltd.,30-APR-2024,Y,N
08364,VERMILION   MICA  07-33-081-14,VERMILION ENERGY INC.,20-APR-2024,Y,N
04854,OVV ET AL  TUPPER A- 028-A/093-P-09,Ovintiv Canada ULC,24-MAR-2024,Y,N
23268,CNRL   NIG D-A093-A/094-H-04,Canadian Natural Resources Limited,21-MAR-2024,Y,N
03762,CNRL   BUBBLES A- 009-A/094-G-08,Canadian Natural Resources Limited,21-MAR-2024,Y,N
08028,CNRL   N NIG A- 047-I/094-H-04,Canadian Natural Resources Limited,20-MAR-2024,Y,N
17344,CNRL   N NIG A- 076-I/094-H-04,Canadian Natural Resources Limited,20-MAR-2024,Y,N
11672,STRATHCONA ET AL HZ RIGEL  16-11-088-18,STRATHCONA RESOURCES LTD.,19-MAR-2024,Y,N
13168,CVE ENERGY   BEG D- 025-G/094-G-01,Cenovus Energy Inc.,16-MAR-2024,Y,N
06742,CVE ENERGY   NOEL C- 012-F/093-P-08,Cenovus Energy Inc.,16-MAR-2024,Y,N
14239,CNRL   BUBBLES C- 077-I/094-G-01,Canadian Natural Resources Limited,15-MAR-2024,Y,N
10934,CVE ENERGY   W JEDNEY B-A006-C/094-G-08,Cenovus Energy Inc.,15-MAR-2024,Y,N
05678,CNRL   W NIG D- 011-D/094-H-04,Canadian Natural Resources Limited,15-MAR-2024,Y,N
07341,CNRL   BUBBLES B-A033-I/094-G-01,Canadian Natural Resources Limited,15-MAR-2024,Y,N
00451,CNRL ET AL  BUBBLES B- 033-I/094-G-01,Canadian Natural Resources Limited,15-MAR-2024,Y,N
00479,CNRL   BUBBLES D- 055-I/094-G-01,Canadian Natural Resources Limited,15-MAR-2024,Y,N
25797,CVE ENERGY ET AL  NOEL B- 035-L/093-P-01,Cenovus Energy Inc.,15-MAR-2024,Y,N
12168,CNRL   BUBBLES C- 022-I/094-G-01,Canadian Natural Resources Limited,14-MAR-2024,Y,N
14240,CNRL   BUBBLES C- 045-I/094-G-01,Canadian Natural Resources Limited,14-MAR-2024,Y,N
07997,CNRL   BIRLEY A- 087-G/094-H-03,Canadian Natural Resources Limited,14-MAR-2024,Y,N
20329,CNRL   BIRLEY B- 066-K/094-H-03,Canadian Natural Resources Limited,14-MAR-2024,Y,N
19372,CNRL   BUBBLES A- 044-I/094-G-01,Canadian Natural Resources Limited,14-MAR-2024,Y,N
19949,ORPHAN PREDATOR  PICKELL B- 077-A/094-H-03,Orphan Fund,14-MAR-2024,Y,N
19246,CNRL   PICKELL B- 060-H/094-H-03,Canadian Natural Resources Limited,13-MAR-2024,Y,N
13748,CNRL   BIRLEY C- 014-J/094-H-03,Canadian Natural Resources Limited,13-MAR-2024,Y,N
18988,CNRL   BIRLEY C- 003-J/094-H-03,Canadian Natural Resources Limited,13-MAR-2024,Y,N
16359,ORPHAN PREDATOR  FIREBIRD D- 078-A/094-H-03,Orphan Fund,13-MAR-2024,Y,N
22163,CNRL   BUBBLES A- 010-L/094-H-04,Canadian Natural Resources Limited,13-MAR-2024,Y,N
03746,CNRL ANDERSON  NIG D- 053-A/094-H-04,Canadian Natural Resources Limited,13-MAR-2024,Y,N
19954,ORPHAN PREDATOR  PICKELL B- 079-A/094-H-03,Orphan Fund,12-MAR-2024,Y,N
18138,ORPHAN PREDATOR  FIREBIRD A- 089-A/094-H-03,Orphan Fund,12-MAR-2024,Y,N
17983,CNRL   W NIG D- 008-C/094-H-04,Canadian Natural Resources Limited,12-MAR-2024,Y,N
08520,HARVEST ET AL  EKWAN C- 039-H/094-I-10,Harvest Operations Corp.,12-MAR-2024,Y,N
17083,CNRL ET AL  PICKELL D- 041-G/094-H-03,Canadian Natural Resources Limited,12-MAR-2024,Y,N
04097,CNRL   LAPRISE A- 047-D/094-H-05,Canadian Natural Resources Limited,12-MAR-2024,Y,N
05723,CNRL   W NIG D- 001-D/094-H-04,Canadian Natural Resources Limited,11-MAR-2024,Y,N
11734,STRATHCONA   RIGEL  02-23-088-18,STRATHCONA RESOURCES LTD.,11-MAR-2024,Y,N
11443,STRATHCONA ET AL  RIGEL  07-11-088-18,STRATHCONA RESOURCES LTD.,10-MAR-2024,Y,N
12120,STRATHCONA   RIGEL A08-07-088-18,STRATHCONA RESOURCES LTD.,10-MAR-2024,Y,N
05713,CNRL   SOJER B- 006-K/094-H-04,Canadian Natural Resources Limited,10-MAR-2024,Y,N
11973,CNRL   BUBBLES A- 080-I/094-G-01,Canadian Natural Resources Limited,09-MAR-2024,Y,N
10280,TAQA NORTH   CHINCHAGA B- 084-A/094-H-08,TAQA North Ltd.,09-MAR-2024,Y,N
20664,TAQA NORTH ET AL  CHINCHAGA C-A075-A/094-H-08,TAQA North Ltd.,09-MAR-2024,Y,N
10767,STRATHCONA   RIGEL A11-11-088-18,STRATHCONA RESOURCES LTD.,09-MAR-2024,Y,N
25099,CNRL ET AL  SOJER B- 074-K/094-H-04,Canadian Natural Resources Limited,09-MAR-2024,Y,N
09357,STRATHCONA   CRUSH C- 052-F/094-A-16,STRATHCONA RESOURCES LTD.,09-MAR-2024,Y,N
15078,TAQA NORTH   LADYFERN D- 030-H/094-H-01,TAQA North Ltd.,08-MAR-2024,Y,N
19950,ORPHAN PREDATOR  PICKELL C- 088-A/094-H-03,Orphan Fund,08-MAR-2024,Y,N
14365,TAQA NORTH   CHINCHAGA B- 076-A/094-H-08,TAQA North Ltd.,08-MAR-2024,Y,N
18836,TAQA NORTH   CHINCHAGA D- 086-A/094-H-08,TAQA North Ltd.,08-MAR-2024,Y,N
25097,CNRL ET AL  LAPRISE D- 004-C/094-H-05,Canadian Natural Resources Limited,08-MAR-2024,Y,N
23918,CNRL ET AL  LAPRISE D-A011-C/094-H-05,Canadian Natural Resources Limited,08-MAR-2024,Y,N
26118,ECOG  HZ GOTE C-D055-B/094-O-09,EOG Canada Oil & Gas Inc.,08-MAR-2024,Y,N
19952,ORPHAN PREDATOR  PICKELL B- 071-B/094-H-03,Orphan Fund,08-MAR-2024,Y,N
00513,STRATHCONA ET AL  BEATTON D- 040-J/094-H-02,STRATHCONA RESOURCES LTD.,08-MAR-2024,Y,N
18134,ORPHAN PREDATOR  FIREBIRD A- 081-B/094-H-03,Orphan Fund,08-MAR-2024,Y,N
25098,CNRL ET AL  LAPRISE B- 068-B/094-H-05,Canadian Natural Resources Limited,07-MAR-2024,Y,N
10834,TAQA NORTH ET AL  CHINCHAGA D- 033-H/094-H-08,TAQA North Ltd.,07-MAR-2024,Y,N
18982,TAQA NORTH   CHINCHAGA C- 076-A/094-H-08,TAQA North Ltd.,07-MAR-2024,Y,N
19312,ECOG   E KOTCHO B-A093-G/094-I-14,EOG Canada Oil & Gas Inc.,07-MAR-2024,Y,N
18202,ORPHAN PREDATOR  FIREBIRD B- 070-A/094-H-03,Orphan Fund,07-MAR-2024,Y,N
07422,CNRL   N NIG C- 060-I/094-H-04,Canadian Natural Resources Limited,07-MAR-2024,Y,N
19946,ORPHAN PREDATOR  PICKELL C- 061-B/094-H-03,Orphan Fund,07-MAR-2024,Y,N
13696,PEA   SIERRA C- 068-C/094-I-14,Pieridae Alberta Production Ltd.,07-MAR-2024,Y,N
16352,ORPHAN PREDATOR  FIREBIRD A- 080-A/094-H-03,Orphan Fund,07-MAR-2024,Y,N
18983,TAQA NORTH   CHINCHAGA D- 077-A/094-H-08,TAQA North Ltd.,07-MAR-2024,Y,N
13714,PEA   SIERRA D- 003-E/094-I-14,Pieridae Alberta Production Ltd.,07-MAR-2024,Y,N
17086,PEA  HZ EKWAN A-E094-D/094-I-10,Pieridae Alberta Production Ltd.,06-MAR-2024,Y,N
18959,TAQA NORTH   CHINCHAGA D- 083-A/094-H-08,TAQA North Ltd.,06-MAR-2024,Y,N
08454,TAQA NORTH   CHINCHAGA A- 078-A/094-H-08,TAQA North Ltd.,06-MAR-2024,Y,N
18999,TAQA NORTH   CHINCHAGA C- 067-A/094-H-08,TAQA North Ltd.,06-MAR-2024,Y,N
07382,CNRL   N NIG C- 032-J/094-H-04,Canadian Natural Resources Limited,06-MAR-2024,Y,N
11341,CNRL   N NIG A- 052-J/094-H-04,Canadian Natural Resources Limited,06-MAR-2024,Y,N
11975,PEA  HZ TEES D- 005-J/094-I-06,Pieridae Alberta Production Ltd.,05-MAR-2024,Y,N
17343,CNRL   N NIG C- 094-I/094-H-04,Canadian Natural Resources Limited,05-MAR-2024,Y,N
19071,ECOG   E KOTCHO D- 080-H/094-I-14,EOG Canada Oil & Gas Inc.,05-MAR-2024,Y,N
24896,TAQA NORTH   CHINCHAGA C- 085-A/094-H-08,TAQA North Ltd.,05-MAR-2024,Y,N
17087,PEA  HZ EKWAN A-D094-D/094-I-10,Pieridae Alberta Production Ltd.,05-MAR-2024,Y,N
18980,TAQA NORTH   CHINCHAGA C- 084-A/094-H-08,TAQA North Ltd.,05-MAR-2024,Y,N
07506,CNRL   N NIG B- 084-I/094-H-04,Canadian Natural Resources Limited,05-MAR-2024,Y,N
09317,TAQA NORTH   CHINCHAGA A- 092-A/094-H-08,TAQA North Ltd.,05-MAR-2024,Y,N
08641,CNRL   WARGEN D- 033-K/094-H-03,Canadian Natural Resources Limited,05-MAR-2024,Y,N
18962,TAQA NORTH   CHINCHAGA B- 094-A/094-H-08,TAQA North Ltd.,05-MAR-2024,Y,N
04478,CNRL ET AL  NIG B- 044-C/094-H-04,Canadian Natural Resources Limited,04-MAR-2024,Y,N
24417,CNRL   NIG A- 084-G/094-H-04,Canadian Natural Resources Limited,04-MAR-2024,Y,N
10821,TAQA NORTH ET AL  CHINCHAGA B- 095-A/094-H-08,TAQA North Ltd.,04-MAR-2024,Y,N
10822,TAQA NORTH ET AL  CHINCHAGA D- 097-A/094-H-08,TAQA North Ltd.,04-MAR-2024,Y,N
04138,CNRL ET AL  NIG B- 084-C/094-H-04,Canadian Natural Resources Limited,04-MAR-2024,Y,N
12642,PEA  HZ TEES D- 043-I/094-I-06,Pieridae Alberta Production Ltd.,04-MAR-2024,Y,N
17253,TAQA NORTH   CHINCHAGA A- 096-A/094-H-08,TAQA North Ltd.,04-MAR-2024,Y,N
18981,TAQA NORTH   CHINCHAGA D- 098-A/094-H-08,TAQA North Ltd.,03-MAR-2024,Y,N
09196,CNRL   N NIG D- 093-I/094-H-04,Canadian Natural Resources Limited,03-MAR-2024,Y,N
10823,TAQA NORTH ET AL  CHINCHAGA D- 099-A/094-H-08,TAQA North Ltd.,03-MAR-2024,Y,N
20324,TAQA NORTH   CHINCHAGA D-A097-A/094-H-08,TAQA North Ltd.,03-MAR-2024,Y,N
04790,CNRL   N NIG D- 041-J/094-H-04,Canadian Natural Resources Limited,03-MAR-2024,Y,N
10351,CNRL   N NIG D- 004-A/094-H-05,Canadian Natural Resources Limited,03-MAR-2024,Y,N
24913,TAQA NORTH   CHINCHAGA B- 097-A/094-H-08,TAQA North Ltd.,02-MAR-2024,Y,N
17256,TAQA NORTH   CHINCHAGA A- 098-A/094-H-08,TAQA North Ltd.,02-MAR-2024,Y,N
15713,CNRL ET AL  NIG C- 070-H/094-H-04,Canadian Natural Resources Limited,02-MAR-2024,Y,N
08349,CNRL ET AL  NIG B- 071-G/094-H-04,Canadian Natural Resources Limited,02-MAR-2024,Y,N
22872,CNRL   NIG D- 089-H/094-H-04,Canadian Natural Resources Limited,02-MAR-2024,Y,N
25114,CNRL   NIG A- 069-H/094-H-04,Canadian Natural Resources Limited,02-MAR-2024,Y,N
13139,TAQA NORTH ET AL  CHINCHAGA D- 088-A/094-H-08,TAQA North Ltd.,02-MAR-2024,Y,N
20302,TAQA NORTH   CHINCHAGA B-A004-H/094-H-08,TAQA North Ltd.,01-MAR-2024,Y,N
08371,CNRL   N NIG A- 080-I/094-H-04,Canadian Natural Resources Limited,01-MAR-2024,Y,N
07116,CNRL   N NIG A- 087-I/094-H-04,Canadian Natural Resources Limited,01-MAR-2024,Y,N
24881,TAQA NORTH   CHINCHAGA A- 099-A/094-H-08,TAQA North Ltd.,29-FEB-2024,Y,N
07505,CNRL   N NIG D- 039-I/094-H-04,Canadian Natural Resources Limited,29-FEB-2024,Y,N
19043,TAQA NORTH   CHINCHAGA A- 100-A/094-H-08,TAQA North Ltd.,29-FEB-2024,Y,N
11576,TAQA NORTH ET AL  CHINCHAGA C- 089-A/094-H-08,TAQA North Ltd.,29-FEB-2024,Y,N
19000,TAQA NORTH   CHINCHAGA A- 081-B/094-H-08,TAQA North Ltd.,29-FEB-2024,Y,N
12646,CNRL   N NIG A- 049-I/094-H-04,Canadian Natural Resources Limited,29-FEB-2024,Y,N
12635,CNRL   N NIG C- 028-I/094-H-04,Canadian Natural Resources Limited,29-FEB-2024,Y,N
08659,CNRL   WARGEN C-A032-K/094-H-03,Canadian Natural Resources Limited,28-FEB-2024,Y,N
20505,TAQA NORTH   CHINCHAGA C-A081-B/094-H-08,TAQA North Ltd.,28-FEB-2024,Y,N
11589,TAQA NORTH ET AL  CHINCHAGA C- 100-A/094-H-08,TAQA North Ltd.,28-FEB-2024,Y,N
15310,CNRL   BIRLEY D-B007-J/094-H-03,Canadian Natural Resources Limited,28-FEB-2024,Y,N
12367,TAQA NORTH ET AL  CHINCHAGA C- 081-B/094-H-08,TAQA North Ltd.,28-FEB-2024,Y,N
17257,TAQA NORTH   CHINCHAGA B- 007-H/094-H-08,TAQA North Ltd.,28-FEB-2024,Y,N
23151,CNRL   NIG D- 070-E/094-H-03,Canadian Natural Resources Limited,28-FEB-2024,Y,N
24874,TAQA NORTH   CHINCHAGA D- 007-H/094-H-08,TAQA North Ltd.,27-FEB-2024,Y,N
18384,ENERPLUS ET AL  TOMMY D- 047-K/094-G-09,Enerplus Corporation,27-FEB-2024,Y,N
10496,TAQA NORTH   CHINCHAGA D- 008-H/094-H-08,TAQA North Ltd.,27-FEB-2024,Y,N
11362,TAQA NORTH ET AL  CHINCHAGA D-A006-H/094-H-08,TAQA North Ltd.,25-FEB-2024,Y,N
13175,TAQA NORTH ET AL  CHINCHAGA B- 005-H/094-H-08,TAQA North Ltd.,25-FEB-2024,Y,N
20317,TAQA NORTH   CHINCHAGA D-B006-H/094-H-08,TAQA North Ltd.,25-FEB-2024,Y,N
23807,TOURMALINE   UMBACH D- 064-F/094-H-03,Tourmaline Oil Corp.,25-FEB-2024,Y,N
20600,TAQA NORTH   CHINCHAGA A- 004-H/094-H-08,TAQA North Ltd.,23-FEB-2024,Y,N
26672,CVE ENERGY  HZ BRASSEY A- 073-C/093-P-10,Cenovus Energy Inc.,22-FEB-2024,Y,N
13105,TAQA NORTH ET AL  CHINCHAGA B- 012-H/094-H-08,TAQA North Ltd.,22-FEB-2024,Y,N
04960,CANLIN ET AL  TOMMY LAKES D- 055-A/094-G-09,Canlin Energy Corporation,22-FEB-2024,Y,N
10833,TAQA NORTH ET AL  CHINCHAGA B- 024-H/094-H-08,TAQA North Ltd.,22-FEB-2024,Y,N
10301,TAQA NORTH   CHINCHAGA A- 014-H/094-H-08,TAQA North Ltd.,22-FEB-2024,Y,N
10832,TAQA NORTH ET AL  CHINCHAGA C- 023-H/094-H-08,TAQA North Ltd.,21-FEB-2024,Y,N
14148,CANLIN ET AL  LAPRISE A- 074-A/094-G-08,Canlin Energy Corporation,21-FEB-2024,Y,N
17490,CVE ENERGY ET AL  BRASSEY D- 024-A/093-P-11,Cenovus Energy Inc.,21-FEB-2024,Y,N
14366,TAQA NORTH   CHINCHAGA A- 086-A/094-H-08,TAQA North Ltd.,21-FEB-2024,Y,N
11922,CANLIN   LAPRISE A-A007-E/094-H-05,Canlin Energy Corporation,21-FEB-2024,Y,N
18699,TAQA NORTH   CHINCHAGA A- 088-A/094-H-08,TAQA North Ltd.,20-FEB-2024,Y,N
10232,ORPHAN PREDATOR  BUICK  10-36-088-19,Orphan Fund,20-FEB-2024,Y,N
04032,ORPHAN SUCCESS  BUICK C- 018-E/094-A-15,Orphan Fund,20-FEB-2024,Y,N
21927,ORPHAN PREDATOR  RIGEL B- 030-K/094-A-10,Orphan Fund,20-FEB-2024,Y,N
28829,NTE CANADA   FORTUNE C- 055-D/094-O-16,NTE Energy Canada Ltd.,20-FEB-2024,Y,N
28827,NTE CANADA   FORTUNE B- 063-A/094-O-15,NTE Energy Canada Ltd.,20-FEB-2024,Y,N
11588,TAQA NORTH  ET AL  CHINCHAGA A- 087-A/094-H-08,TAQA North Ltd.,20-FEB-2024,Y,N
25018,NTE CANADA   TATTOO C- 060-G/094-O-15,NTE Energy Canada Ltd.,19-FEB-2024,Y,N
15526,TAQA NORTH   CHINCHAGA D- 079-A/094-H-08,TAQA North Ltd.,19-FEB-2024,Y,N
09709,TAQA NORTH   CHINCHAGA C- 011-H/094-H-08,TAQA North Ltd.,18-FEB-2024,Y,N
09819,TAQA NORTH ET AL  CHINCHAGA C- 001-H/094-H-08,TAQA North Ltd.,17-FEB-2024,Y,N
11591,TAQA NORTH ET AL  CHINCHAGA D- 026-H/094-H-08,TAQA North Ltd.,16-FEB-2024,Y,N
11014,OVV   SWAN B- 095-C/093-P-09,Ovintiv Canada ULC,16-FEB-2024,Y,N
12929,CNRL   NIG A- 007-L/094-H-03,Canadian Natural Resources Limited,14-FEB-2024,Y,N
25128,CNRL   NIG C- 094-H/094-H-04,Canadian Natural Resources Limited,14-FEB-2024,Y,N
07115,CNRL   N NIG B- 082-J/094-H-04,Canadian Natural Resources Limited,14-FEB-2024,Y,N
23164,CNRL   NIG A- 066-H/094-H-04,Canadian Natural Resources Limited,14-FEB-2024,Y,N
13541,TAQA NORTH ET AL  CHINCHAGA D- 025-H/094-H-08,TAQA North Ltd.,14-FEB-2024,Y,N
23867,CNRL   NIG C- 082-H/094-H-04,Canadian Natural Resources Limited,13-FEB-2024,Y,N
10434,TAQA NORTH   CHINCHAGA D- 016-H/094-H-08,TAQA North Ltd.,13-FEB-2024,Y,N
12062,CNRL  N NIG D-A044-J/094-H-04,Canadian Natural Resources Limited,13-FEB-2024,Y,N
09276,TAQA NORTH   CHINCHAGA D- 028-H/094-H-08,TAQA North Ltd.,13-FEB-2024,Y,N
11902,CNRL   LAPRISE B- 054-B/094-H-05,Canadian Natural Resources Limited,13-FEB-2024,Y,N
11340,CNRL   N NIG D- 036-J/094-H-04,Canadian Natural Resources Limited,13-FEB-2024,Y,N
14684,CNRL   BIRLEY D-A018-J/094-H-03,Canadian Natural Resources Limited,12-FEB-2024,Y,N
12365,TAQA NORTH ET AL  CHINCHAGA C- 017-H/094-H-08,TAQA North Ltd.,12-FEB-2024,Y,N
18989,CNRL   BIRLEY B- 016-J/094-H-03,Canadian Natural Resources Limited,12-FEB-2024,Y,N
31757,KELT LNG   RIGEL C- 059-D/094-A-16,Kelt Exploration (LNG) Ltd.,12-FEB-2024,Y,N
13744,CNRL   BIRLEY C- 001-J/094-H-03,Canadian Natural Resources Limited,12-FEB-2024,Y,N
10830,TAQA NORTH ET AL  CHINCHAGA D- 019-H/094-H-08,TAQA North Ltd.,12-FEB-2024,Y,N
09636,TAQA NORTH   CHINCHAGA D- 062-H/094-H-08,TAQA North Ltd.,11-FEB-2024,Y,N
13737,CNRL   BIRLEY D-B013-J/094-H-03,Canadian Natural Resources Limited,11-FEB-2024,Y,N
10185,CNRL   BIRLEY D-A013-J/094-H-03,Canadian Natural Resources Limited,11-FEB-2024,Y,N
10972,CNRL  HZ BIRLEY C- 013-J/094-H-03,Canadian Natural Resources Limited,11-FEB-2024,Y,N
15297,CNRL   BIRLEY C- 005-J/094-H-03,Canadian Natural Resources Limited,11-FEB-2024,Y,N
16900,CNRL   BIRLEY D- 070-H/094-H-03,Canadian Natural Resources Limited,10-FEB-2024,Y,N
13738,CNRL   BIRLEY C- 082-G/094-H-03,Canadian Natural Resources Limited,10-FEB-2024,Y,N
19247,CNRL   PICKELL C- 073-G/094-H-03,Canadian Natural Resources Limited,10-FEB-2024,Y,N
10184,CNRL   BIRLEY C- 094-G/094-H-03,Canadian Natural Resources Limited,10-FEB-2024,Y,N
14675,ENERPLUS ET AL  TOMMY B- 037-K/094-G-09,Enerplus Corporation,09-FEB-2024,Y,N
07251,CNRL   BIRLEY B- 066-G/094-H-03,Canadian Natural Resources Limited,09-FEB-2024,Y,N
20511,CNRL   PICKELL A- 044-G/094-H-03,Canadian Natural Resources Limited,09-FEB-2024,Y,N
18800,CNRL   BIRLEY B- 035-G/094-H-03,Canadian Natural Resources Limited,09-FEB-2024,Y,N
24836,ENERPLUS   TOMMY D-A018-K/094-G-09,Enerplus Corporation,09-FEB-2024,Y,N
25835,CNRL  HZ NIG C- 084-H/094-H-04,Canadian Natural Resources Limited,09-FEB-2024,Y,N
14688,ENERPLUS ET AL  TOMMY D- 018-K/094-G-09,Enerplus Corporation,09-FEB-2024,Y,N
16914,CNRL   BIRLEY C- 045-G/094-H-03,Canadian Natural Resources Limited,08-FEB-2024,Y,N
08392,CNRL   BIRLEY D- 098-G/094-H-03,Canadian Natural Resources Limited,08-FEB-2024,Y,N
22306,CNRL   BIRLEY B-A057-G/094-H-03,Canadian Natural Resources Limited,08-FEB-2024,Y,N
18487,CNRL   BIRLEY B- 057-G/094-H-03,Canadian Natural Resources Limited,08-FEB-2024,Y,N
13452,CNRL   BIRLEY C- 085-G/094-H-03,Canadian Natural Resources Limited,07-FEB-2024,Y,N
10971,CNRL  HZ BIRLEY D-A007-J/094-H-03,Canadian Natural Resources Limited,07-FEB-2024,Y,N
06187,ISH ET AL  DESAN D- 089-D/094-P-07,Ish Energy Ltd.,06-FEB-2024,Y,N
08761,CNRL   BIRLEY D- 079-G/094-H-03,Canadian Natural Resources Limited,06-FEB-2024,Y,N
22332,CNRL   BIRLEY B- 078-K/094-H-03,Canadian Natural Resources Limited,06-FEB-2024,Y,N
08760,CNRL   BIRLEY A- 055-K/094-H-03,Canadian Natural Resources Limited,06-FEB-2024,Y,N
08847,CNRL   BIRLEY B- 021-K/094-H-03,Canadian Natural Resources Limited,06-FEB-2024,Y,N
13736,CNRL   BIRLEY D- 067-G/094-H-03,Canadian Natural Resources Limited,05-FEB-2024,Y,N
05884,ISH ET AL  DESAN D-A095-D/094-P-07,Ish Energy Ltd.,05-FEB-2024,Y,N
20355,ISH   DESAN D- 008-E/094-P-07,Ish Energy Ltd.,05-FEB-2024,Y,N
20304,ISH   DESAN D-A011-H/094-P-06,Ish Energy Ltd.,05-FEB-2024,Y,N
05897,ISH   DESAN D- 059-F/094-P-07,Ish Energy Ltd.,05-FEB-2024,Y,N
18514,CNRL   BIRLEY C- 087-G/094-H-03,Canadian Natural Resources Limited,05-FEB-2024,Y,N
20322,CNRL   BIRLEY A- 077-G/094-H-03,Canadian Natural Resources Limited,05-FEB-2024,Y,N
15307,CNRL   BIRLEY A- 080-G/094-H-03,Canadian Natural Resources Limited,04-FEB-2024,Y,N
11828,CNRL   BIRLEY D-A098-G/094-H-03,Canadian Natural Resources Limited,04-FEB-2024,Y,N
05965,ISH ET AL  DESAN D- 007-E/094-P-07,Ish Energy Ltd.,04-FEB-2024,Y,N
18486,CNRL   BIRLEY B- 075-G/094-H-03,Canadian Natural Resources Limited,04-FEB-2024,Y,N
13482,CNRL   BIRLEY A-A100-G/094-H-03,Canadian Natural Resources Limited,03-FEB-2024,Y,N
06043,ISH ET AL  DESAN D- 015-E/094-P-07,Ish Energy Ltd.,03-FEB-2024,Y,N
05968,ISH ET AL  DESAN D- 003-E/094-P-07,Ish Energy Ltd.,03-FEB-2024,Y,N
08640,CNRL   BIRLEY A- 012-K/094-H-03,Canadian Natural Resources Limited,03-FEB-2024,Y,N
08846,CNRL   BIRLEY D- 013-K/094-H-03,Canadian Natural Resources Limited,03-FEB-2024,Y,N
08660,CNRL   BIRLEY A- 023-K/094-H-03,Canadian Natural Resources Limited,02-FEB-2024,Y,N
06194,ISH ET AL  DESAN D- 060-E/094-P-07,Ish Energy Ltd.,02-FEB-2024,Y,N
04739,CNRL   DOIG  10-33-087-16,Canadian Natural Resources Limited,02-FEB-2024,Y,Y
06001,ISH ET AL  DESAN D- 027-E/094-P-07,Ish Energy Ltd.,02-FEB-2024,Y,N
16984,GEAR   EKWAN B- 001-F/094-I-15,Gear Energy Ltd.,30-JAN-2024,Y,N
08078,CVE ENERGY   NOEL C- 034-B/093-P-07,Cenovus Energy Inc.,30-JAN-2024,Y,N
15335,ENERPLUS ET AL  TOMMY A- 044-L/094-G-09,Enerplus Corporation,29-JAN-2024,Y,N
09041,ENERPLUS   TOMMY B- 086-E/094-G-09,Enerplus Corporation,29-JAN-2024,Y,N
16976,GEAR   EKWAN D- 074-B/094-I-15,Gear Energy Ltd.,27-JAN-2024,Y,N
23734,GEAR  HZ EKWAN A- 037-B/094-I-15,Gear Energy Ltd.,27-JAN-2024,Y,N
16974,GEAR   EKWAN C- 036-B/094-I-15,Gear Energy Ltd.,26-JAN-2024,Y,N
07912,CARDINAL ET AL  PARADISE  13-28-085-15,Cardinal Energy Ltd.,26-JAN-2024,Y,N
23733,GEAR  HZ EKWAN C-B036-B/094-I-15,Gear Energy Ltd.,26-JAN-2024,Y,N
07945,CARDINAL ET AL  PARADISE  09-33-085-15,Cardinal Energy Ltd.,26-JAN-2024,Y,N
04087,CARDINAL   MICA  06-34-081-14,Cardinal Energy Ltd.,23-JAN-2024,Y,N
23891,WHITECAP   BOUNDARY  16-29-086-13,Whitecap Resources Inc.,23-DEC-2023,Y,N
