,WA,Form,Abandoned Status Date,RR Date,Fluid_AGAS,Fluid_GAS,Fluid_MGAS,Fluid_MOG,Fluid_MOIL,Fluid_OIL,Fluid_UND,Fluid_WATR,production_time
337,722,8400,2003-02-01,1961-03-17,False,True,False,False,False,False,False,False,15296
338,728,2900,2021-11-30,1961-03-23,False,True,False,False,False,False,False,False,22167
339,728,4520,2021-11-30,1961-03-23,False,True,False,False,False,False,False,False,22167
340,737,4100,1999-09-16,1961-10-11,False,False,True,False,False,False,False,False,13854
341,737,4500,1999-09-16,1961-10-11,False,False,True,False,False,False,False,False,13854
342,741,4100,1989-03-20,1961-05-22,False,False,True,False,False,False,False,False,10164
343,741,4800,1989-03-20,1961-05-22,False,False,True,False,False,False,False,False,10164
344,744,2900,2019-10-04,1961-07-05,False,False,True,False,False,False,False,False,21275
345,744,2900,2019-10-04,1965-07-02,False,False,True,False,False,False,False,False,19817
346,745,7400,2024-10-26,1961-08-23,False,False,False,False,False,False,False,True,23075
347,745,2900,2024-10-26,1961-08-23,False,False,False,False,False,False,False,True,23075
348,748,4100,2003-03-12,1961-07-23,False,False,False,False,False,False,False,True,15207
349,748,4800,2003-03-12,1961-07-23,False,False,False,False,False,False,False,True,15207
350,750,4800,2021-10-05,1961-07-31,False,True,False,False,False,False,False,False,21981
351,751,4100,1964-03-06,1961-06-18,False,True,False,False,False,False,False,False,992
352,752,4535,2024-11-24,1961-06-27,False,False,False,False,False,False,False,True,23161
353,753,4535,2023-02-02,1961-08-23,False,False,False,False,False,False,False,True,22443
354,756,2900,1982-12-14,1961-09-17,False,True,False,False,False,False,False,False,7758
355,757,4100,1997-09-10,1961-11-10,False,False,False,False,False,False,False,True,13088
356,757,1680,1997-09-10,1961-11-10,False,False,False,False,False,False,False,True,13088
357,765,4535,2011-10-23,1961-09-24,False,False,False,False,False,False,True,False,18291
358,765,2800,2011-10-23,1961-09-24,False,False,False,False,False,False,True,False,18291
359,774,4535,2000-02-15,1961-09-03,False,False,False,False,False,True,False,False,14044
360,783,7400,2023-09-07,1961-11-21,False,False,False,False,False,True,False,False,22570
361,785,7400,2023-09-08,1961-11-29,False,False,False,False,False,True,False,False,22563
362,787,2900,2021-11-18,1961-09-28,False,True,False,False,False,False,False,False,21966
363,791,4100,2000-08-27,1961-09-29,False,False,False,False,False,False,False,True,14212
364,799,4536,1994-12-15,1961-10-10,False,False,True,False,False,False,False,False,12119
365,799,4500,1994-12-15,1961-10-10,False,False,True,False,False,False,False,False,12119
366,799,2900,1994-12-15,1961-10-10,False,False,True,False,False,False,False,False,12119
367,799,4100,1994-12-15,1961-10-10,False,False,True,False,False,False,False,False,12119
368,801,4800,1995-09-26,1961-10-26,False,True,False,False,False,False,False,False,12388
369,815,4535,2021-08-18,1961-10-26,False,False,False,False,False,True,False,False,21846
370,816,4800,2006-09-08,1961-10-29,False,False,False,False,False,False,True,False,16385
371,818,2900,2018-10-30,1961-10-27,False,True,False,False,False,False,False,False,20822
372,825,4535,2007-01-28,1961-11-04,False,False,False,False,False,False,True,False,16521
373,825,2800,2007-01-28,1961-11-04,False,False,False,False,False,False,True,False,16521
374,826,4800,2023-03-19,1961-11-30,False,False,False,False,False,True,False,False,22389
375,828,2900,2023-03-08,1961-11-18,False,True,False,False,False,False,False,False,22390
376,828,4100,2023-03-08,1961-11-18,False,True,False,False,False,False,False,False,22390
377,828,2600,2023-03-08,1961-11-18,False,True,False,False,False,False,False,False,22390
378,830,4800,2015-09-10,1961-11-06,False,True,False,False,False,False,False,False,19666
379,831,4535,1965-01-07,1961-11-18,False,False,False,False,False,True,False,False,1146
380,834,4100,1972-02-14,1961-12-20,False,True,False,False,False,False,False,False,3708
381,836,4800,1985-06-25,1961-11-25,False,True,False,False,False,False,False,False,8613
382,840,4800,2013-12-19,1961-11-17,False,False,False,False,False,True,False,False,19025
383,845,4535,2002-02-03,1961-11-21,False,False,False,False,False,False,True,False,14684
384,845,4520,2002-02-03,1961-11-21,False,False,False,False,False,False,True,False,14684
385,848,4535,2008-11-19,1961-11-28,False,False,False,False,False,True,False,False,17158
386,850,7400,2023-09-01,1962-01-26,False,False,False,False,False,True,False,False,22498
387,850,2850,2023-09-01,1962-01-26,False,False,False,False,False,True,False,False,22498
388,850,2800,2023-09-01,1962-01-26,False,False,False,False,False,True,False,False,22498
389,850,4100,2023-09-01,1962-01-26,False,False,False,False,False,True,False,False,22498
390,851,7400,2023-09-05,1962-03-07,False,False,False,False,False,True,False,False,22462
391,852,4100,1973-02-08,1961-12-18,False,True,False,False,False,False,False,False,4070
392,854,2600,2006-01-03,1961-11-17,False,False,False,False,False,False,False,True,16118
393,856,8400,2022-03-12,1962-01-21,False,True,False,False,False,False,False,False,21965
394,865,4535,2023-10-30,1962-01-06,False,False,False,False,False,False,False,True,22577
395,869,4800,2021-03-15,1961-12-11,False,False,False,False,False,True,False,False,21644
396,873,4100,2017-03-24,1962-01-23,False,True,False,False,False,False,False,False,20149
397,875,4800,2023-03-05,1961-12-18,False,False,False,False,False,True,False,False,22357
398,877,8400,1988-02-20,1962-01-30,False,True,False,False,False,False,False,False,9517
399,879,8400,1998-03-23,1962-01-21,False,True,False,False,False,False,False,False,13210
400,883,4535,1977-05-13,1961-12-22,False,False,False,False,False,True,False,False,5621
401,886,4800,1993-02-15,1962-03-03,False,False,False,False,False,False,True,False,11307
402,886,4800,1993-02-15,1980-03-22,False,False,False,False,False,False,True,False,4713
403,887,8400,2014-03-08,1962-03-09,False,False,True,False,False,False,False,False,18992
404,887,8600,2014-03-08,1970-03-30,False,False,True,False,False,False,False,False,16049
405,887,8400,2014-03-08,1970-03-30,False,False,True,False,False,False,False,False,16049
406,896,4800,2009-02-25,1961-12-23,False,False,False,False,True,False,False,False,17231
407,896,2600,2009-02-25,1961-12-23,False,False,False,False,True,False,False,False,17231
408,898,4535,2005-07-06,1962-01-14,False,False,False,False,False,True,False,False,15879
409,899,4800,2023-03-20,1962-01-03,False,False,False,True,False,False,False,False,22356
410,899,2700,2023-03-20,1962-01-03,False,False,False,True,False,False,False,False,22356
411,899,2600,2023-03-20,1962-01-03,False,False,False,True,False,False,False,False,22356
412,901,4535,2000-07-30,1962-01-13,False,False,False,False,False,False,False,True,14078
413,906,4535,2021-08-18,1962-01-08,False,False,False,False,False,True,False,False,21772
414,909,4800,2023-03-21,1962-01-28,False,False,False,False,False,True,False,False,22332
415,911,4800,2023-03-06,1962-03-18,False,False,False,False,False,True,False,False,22268
416,915,4800,1995-03-02,1962-02-01,False,False,False,False,False,True,False,False,12082
417,917,8200,1962-03-10,1962-03-10,False,False,False,False,False,False,True,False,0
418,919,4800,2023-02-08,1962-01-11,False,False,False,True,False,False,False,False,22308
419,919,2600,2023-02-08,1962-01-11,False,False,False,True,False,False,False,False,22308
420,924,4535,2021-08-11,1962-01-16,False,False,False,False,False,True,False,False,21757
421,926,8400,1998-02-26,1962-03-15,False,True,False,False,False,False,False,False,13132
422,930,4535,2007-10-03,1962-02-09,False,False,False,False,False,True,False,False,16672
423,933,4100,1977-12-20,1962-05-30,False,False,False,False,False,True,False,False,5683
424,937,4800,2012-03-11,1962-01-19,False,False,False,False,False,False,False,True,18314
425,942,4535,2000-11-21,1962-01-30,False,False,False,False,False,True,False,False,14175
426,943,7400,1973-11-23,1962-04-15,False,False,False,False,False,True,False,False,4240
427,943,4910,1973-11-23,1962-04-15,False,False,False,False,False,True,False,False,4240
428,945,4800,2023-01-26,1962-01-22,False,False,False,False,False,False,False,True,22284
429,952,4535,2021-08-17,1962-01-28,False,False,False,False,False,True,False,False,21751
430,952,2600,2021-08-17,1962-01-28,False,False,False,False,False,True,False,False,21751
431,953,4535,1999-05-06,1962-01-26,False,False,False,False,False,True,False,False,13614
432,957,4800,2023-03-06,1962-02-02,False,False,False,False,False,False,False,True,22312
433,962,4535,2004-07-23,1962-02-02,False,False,False,False,False,True,False,False,15512
434,963,4800,1996-11-08,1963-11-12,False,False,False,False,False,True,False,False,12050
435,967,4100,2020-02-26,1962-03-03,False,True,False,False,False,False,False,False,21179
436,972,4535,2010-12-07,1962-03-18,False,False,False,False,False,True,False,False,17796
437,973,4800,2010-12-12,1962-02-10,False,False,False,False,False,False,False,True,17837
438,982,4535,2003-02-21,1962-03-07,False,False,False,False,False,True,False,False,14961
439,983,4800,2023-03-22,1962-03-02,False,False,False,False,False,False,False,True,22300
440,984,4805,2010-06-27,1962-02-14,False,False,False,False,False,True,False,False,17665
441,985,4800,1996-11-01,1962-02-14,False,False,False,False,False,False,True,False,12679
442,985,2700,1996-11-01,1962-02-14,False,False,False,False,False,False,True,False,12679
443,985,4090,1996-11-01,1962-02-14,False,False,False,False,False,False,True,False,12679
444,987,2600,2003-03-10,1962-02-17,False,True,False,False,False,False,False,False,14996
445,991,4535,1999-10-23,1962-03-06,False,False,False,False,False,True,False,False,13745
446,995,4535,2023-10-31,1962-02-15,False,False,False,False,False,True,False,False,22538
447,999,8400,2003-03-17,1962-03-25,False,True,False,False,False,False,False,False,14967
448,1000,4535,1962-03-30,1962-03-08,False,False,False,False,False,False,True,False,22
449,1001,4800,2023-03-02,1962-02-19,False,False,False,True,False,False,False,False,22291
450,1001,2700,2023-03-02,1962-02-19,False,False,False,True,False,False,False,False,22291
451,1002,4800,2010-09-15,1962-02-20,False,False,False,False,False,False,False,True,17739
452,1010,4535,2024-09-30,1962-03-17,False,False,False,False,False,True,False,False,22843
453,1011,4800,2011-09-08,1962-02-24,False,False,False,False,False,False,False,True,18093
454,1014,4800,2023-03-17,1962-03-02,False,False,False,False,False,True,False,False,22295
455,1015,4100,2009-03-13,1962-03-16,False,True,False,False,False,False,False,False,17164
456,1020,4800,2021-03-14,1962-03-01,False,True,False,False,False,False,False,False,21563
457,1028,4100,2011-12-10,1962-11-08,False,True,False,False,False,False,False,False,17929
458,1032,2900,2022-02-18,1962-03-24,False,True,False,False,False,False,False,False,21881
459,1038,4800,2023-03-17,1962-03-14,False,False,False,False,False,True,False,False,22283
460,1042,4800,2023-03-09,1962-03-19,False,False,False,False,False,False,False,True,22270
461,1048,2900,1967-08-09,1962-04-01,False,True,False,False,False,False,False,False,1956
462,1055,4800,1996-12-15,1962-06-06,False,True,False,False,False,False,False,False,12611
463,1057,4800,2009-01-29,1962-06-26,False,False,False,False,False,False,True,False,17019
464,1066,4535,2023-03-05,1962-04-01,False,False,False,False,False,False,False,True,22253
465,1068,4535,2023-10-30,1962-05-16,False,False,False,False,False,True,False,False,22447
466,1071,8400,1997-01-14,1962-05-09,False,True,False,False,False,False,False,False,12669
467,1081,4100,1973-10-22,1962-08-27,False,False,True,False,False,False,False,False,4074
468,1081,4800,1973-10-22,1962-08-27,False,False,True,False,False,False,False,False,4074
469,1082,4800,2014-12-15,1962-06-27,False,False,True,False,False,False,False,False,19164
470,1082,4150,2014-12-15,1962-06-27,False,False,True,False,False,False,False,False,19164
471,1085,4535,2023-10-30,1962-06-12,False,False,False,False,False,False,False,True,22420
472,1086,4535,2004-07-25,1962-06-10,False,False,False,False,False,True,False,False,15386
473,1087,2900,2022-11-11,1962-06-22,False,True,False,False,False,False,False,False,22057
474,1087,2600,2022-11-11,1962-06-22,False,True,False,False,False,False,False,False,22057
475,1090,2900,2020-03-03,1962-06-13,False,True,False,False,False,False,False,False,21083
476,1096,4535,2021-07-13,1962-06-11,False,False,False,False,False,True,False,False,21582
477,1100,4535,2021-08-05,1962-06-24,False,False,False,False,False,True,False,False,21592
478,1100,2350,2021-08-05,1962-06-24,False,False,False,False,False,True,False,False,21592
479,1100,1700,2021-08-05,1962-06-24,False,False,False,False,False,True,False,False,21592
480,1102,4535,2023-02-06,1962-06-23,False,False,False,False,False,True,False,False,22143
481,1105,4535,2011-09-22,1962-08-15,False,False,False,False,False,False,False,True,17935
482,1106,2600,2010-07-13,1962-10-14,False,True,False,False,False,False,False,False,17439
483,1106,4800,2010-07-13,1962-10-14,False,True,False,False,False,False,False,False,17439
484,1106,2850,2010-07-13,1962-10-14,False,True,False,False,False,False,False,False,17439
485,1107,2900,2022-02-18,1962-06-25,False,True,False,False,False,False,False,False,21788
486,1112,4535,2024-11-24,1962-06-28,False,False,False,False,False,False,False,True,22795
487,1123,4535,2021-07-12,1962-07-10,False,False,False,False,False,True,False,False,21552
488,1130,4100,2022-01-24,1962-08-17,False,True,False,False,False,False,False,False,21710
489,1136,4535,2023-10-30,1962-08-28,False,False,False,False,False,True,False,False,22343
490,1139,4100,1992-12-09,1962-09-23,False,True,False,False,False,False,False,False,11035
491,1142,4535,2001-07-31,1962-08-10,False,False,False,False,False,False,False,True,14235
492,1143,4535,1990-12-14,1962-08-11,False,False,False,False,False,True,False,False,10352
493,1148,2900,2022-03-23,1962-10-02,False,True,False,False,False,False,False,False,21722
494,1149,2900,2020-03-03,1962-10-15,False,True,False,False,False,False,False,False,20959
495,1152,4800,2012-03-07,1962-11-27,False,True,False,False,False,False,False,False,17998
496,1152,2700,2012-03-07,1962-11-27,False,True,False,False,False,False,False,False,17998
497,1152,4150,2012-03-07,1962-11-27,False,True,False,False,False,False,False,False,17998
498,1162,4535,1964-08-06,1962-09-30,False,False,False,False,False,True,False,False,676
499,1163,2900,2023-03-08,1962-10-31,False,True,False,False,False,False,False,False,22043
500,1165,4100,1963-01-17,1962-12-16,False,False,True,False,False,False,False,False,32
501,1167,4535,2021-11-25,1962-10-05,False,False,False,False,False,True,False,False,21601
502,1168,2900,2022-03-24,1962-10-10,False,True,False,False,False,False,False,False,21715
503,1170,4800,2023-03-05,1962-10-19,False,False,False,False,False,True,False,False,22052
504,1176,4800,1962-12-16,1962-12-16,False,False,False,False,False,False,True,False,0
505,1176,4100,1962-12-16,1962-12-16,False,False,False,False,False,False,True,False,0
506,1179,2900,1987-10-30,1962-11-01,False,True,False,False,False,False,False,False,9129
507,1182,4800,2023-03-21,1962-11-02,False,False,False,False,False,True,False,False,22054
508,1185,2900,2022-03-06,1962-11-18,False,True,False,False,False,False,False,False,21658
509,1187,2900,2022-03-23,1962-11-13,False,True,False,False,False,False,False,False,21680
510,1189,4535,1977-05-13,1962-11-09,False,False,False,False,False,True,False,False,5299
511,1190,6200,2021-05-28,1963-01-05,False,True,False,False,False,False,False,False,21328
512,1192,2700,2021-03-20,1962-12-19,False,True,False,False,False,False,False,False,21276
